"seed_id","scenario_id","scenario_index","confounding_axis","nominal_strength","n_study","n_case","n_control","cramers_v_phenotype_batch","abs_cor_phenotype_within_batch_order","weighted_mean_abs_within_plate_cor","max_abs_within_plate_cor","design_formula","design_nrow","design_ncol","design_rank","design_full_rank","design_condition_number","design_min_singular_value","target_case_count_P1","ideal_case_count_P1","realized_case_fraction_P1","target_case_count_P2","ideal_case_count_P2","realized_case_fraction_P2","target_case_count_P3","ideal_case_count_P3","realized_case_fraction_P3","target_case_count_P4","ideal_case_count_P4","realized_case_fraction_P4","target_case_count_P5","ideal_case_count_P5","realized_case_fraction_P5","n_qc","n_responsive_features","effect_magnitude_log","phenotype_supplied_to_correction","correction_input_fields","config_sha256","scenario_config_sha256","clean_baseline_log_sha256","batch_artifact_log_sha256","drift_artifact_log_sha256","technical_artifact_log_sha256","metadata_sha256","responsive_feature_truth_sha256","allocation_priority_sha256","method_rng_policy_sha256","phenotype_allocation_sha256","clean_ground_truth_sha256","raw_intensity_sha256","bundle_relative_path","bundle_sha256","validation_passed"
"CONF13","CONF13_none_0p00",1,"none",0,450,225,225,0,0.0579096684466171,0.0739909353121473,0.121892581294578,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.20327141028989,3.86483746763304,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","b26f32bcc94ab5736696201e5a650bdcbdd7022a087a95f4f15076100fb6b78b","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","18ba141414e9c03340634061bc2579e4ded88c801a6223d2f7f7592d085d32d7","13c2ba2f834422f6ec44a9d637be68b965e5a2c9d8ef662bbcdf87674800d2d6","e6858bdfcc67496ab6cdc51726138507037adf3433cf133db04bb175fa2dd175","bundles/CONF13_none_0p00.rds","b0dc090352bcc25a9ca7356ced22b1df2c814687c4bdec85ea3c279d9f3e8d95",TRUE
"CONF13","CONF13_batch_0p25",2,"batch",0.25,450,225,225,0.218637757799979,0.0288265262429984,0.0385898135482733,0.125265015332931,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.33996132269136,3.78787925101368,56,56.25,0.622222222222222,56,56.25,0.622222222222222,45,45,0.5,34,33.75,0.377777777777778,34,33.75,0.377777777777778,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","ef037c4ccff0888d3e3b492b6b258d2d89d0aa9ab12eb8d0cf3d2a0cbce902d6","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","17cfa872937b018b739270bf999754c21bd74ace7bde8e1ed0cf8c0b8ac59070","330c4ddbff431df87f9d4c37266d8a085edb6b5619ade7e18f2f897ae1640079","19a168710ab1e9f7754c4d1145cf7288196d31193c2f7aae4e300ea3a67867b1","bundles/CONF13_batch_0p25.rds","bba2a723e42f5b42e989b7546c03fb2c88e5870d40017d0570c4f6a4081bf726",TRUE
"CONF13","CONF13_run_order_0p25",3,"run_order",0.25,450,225,225,0,0.336081369758875,0.336081369758875,0.365677743883734,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.28842935596074,3.79801324198108,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","ee62fda8447de734730430ea796dc089e11880e9676f419122e403ebf95a7f97","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","dbe7461fad44b2f5804f629bff71cf797ef1c7dcad754357ea96c64a3f067291","d5421076dc5da6778ea04bb1c9fa02dad6ec2ccbc092ee82bea68ae9494f6808","747cd2f981e121598bbe6616b2b72cc3dbf98bddf1eed31db9e7a759ceb50968","bundles/CONF13_run_order_0p25.rds","7a22c95367ae38c403fa8cf94ff01b61c8ba0dcbda4d062c8cb15f65ebd7eaf7",TRUE
"CONF13","CONF13_joint_0p25",4,"joint",0.25,450,225,225,0.218637757799979,0.344977389727041,0.35350894314373,0.398730893876654,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.59385495478233,3.6415491799939,56,56.25,0.622222222222222,56,56.25,0.622222222222222,45,45,0.5,34,33.75,0.377777777777778,34,33.75,0.377777777777778,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","149a9f582a6c860a752700562e513e8e01de4135dd9c1fbf4054cae2c567d59a","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","178454a10fa395b06d24cc31883fc06bb6e0da62762fe7c3890ce70581cd6a2e","22d506d6c35d8226028312667de75a574ac6579c522c1ae062575146547891d4","333ab06eeb79f843306ff23bdf949e45f8de63eee9cd42d58a1365899515ceaf","bundles/CONF13_joint_0p25.rds","55c7e08c6890211414c3bd1d6a7bf98a96738d65762e12edd5c66f19ad42dd77",TRUE
"CONF13","CONF13_batch_0p50",5,"batch",0.5,450,225,225,0.457151675399957,0.00709970824382455,0.024863532768801,0.0497598578598501,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.74763399635851,3.58447575354699,68,67.5,0.755555555555556,68,67.5,0.755555555555556,45,45,0.5,22,22.5,0.244444444444444,22,22.5,0.244444444444444,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","19555c7912c043cfe7bf76dc61069be297d6e5b620fe145f27458941fb0b9a62","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","4a70b563b005ee220aa1de750719d8a9214f206e2700c66410790814fd5aa8d5","07393cf4c60e808754132328cfd7aefdb1d9ec1b86e1a2b28d721d9722d91eba","bd9edaea0ce547071b85d7c8b52d37eb9c472897cde90e04d6ce3075416aafcb","bundles/CONF13_batch_0p50.rds","0f53706aa261b83dc40ae13c2c6c3f6343a30fd205b46b4b48e7e7f86c75de63",TRUE
"CONF13","CONF13_run_order_0p50",6,"run_order",0.5,450,225,225,0,0.631018647164984,0.631018647164984,0.64025682174731,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,7.99327856681992,3.44884769646143,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","cf803c8f2003044e104f974a133299360a6e7b19a7e4716e509452c2de17d874","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","3eb854ee752f13dd158bd839d6d8b87324f0db1ea03fc07b777524ddbff99def","b751ed288d628d1043bc639cd510a0e9c579bbf18b5220ba6cbfebcdc65401ff","f76650d5c4318cc423ac5c75eb738a328c6679d6c10e952bf2804d153832e220","bundles/CONF13_run_order_0p50.rds","0e7300945809ecbec28428e1a5ecbdab633df3853cc41b61ec9554b0eec495c7",TRUE
"CONF13","CONF13_joint_0p50",7,"joint",0.5,450,225,225,0.457151675399957,0.504250362618623,0.566158505950093,0.627426023716302,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,9.05620668724011,3.04416748427007,68,67.5,0.755555555555556,68,67.5,0.755555555555556,45,45,0.5,22,22.5,0.244444444444444,22,22.5,0.244444444444444,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","ca7755bf8242393adc575ce6744455e5a6c57dca45a5f6bb9679309086db0ab3","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","88ba01be032814c593d49d0f1417b2df3fe8eb590d2ff72985368fbd507b893c","bb2db6f9a9875003be12956f4bb77cbbf4534cd29494cb687c03fcf207a1d7e8","819a80bd3ad822a1ddf14293c771ac9366b3223772830e645d92065387650242","bundles/CONF13_joint_0p50.rds","0c3d3630c554b398922c68df674b56c77cbbfc779fe16e04ec8015c5b003058d",TRUE
"CONF13","CONF13_batch_0p75",8,"batch",0.75,450,225,225,0.675789433199936,0.0153114189836698,0.0657334279998256,0.14820433153114,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,8.75258193990036,3.17133720845719,79,78.75,0.877777777777778,79,78.75,0.877777777777778,45,45,0.5,11,11.25,0.122222222222222,11,11.25,0.122222222222222,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","657addeb4a5a2e886c3d882e15f225ea01cdda82adb2199bdc3213f42ffbe453","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","e49c067572e165a356b7abdf9c4da95a1d8cf86c2714384f726a2603ad31665c","fef1ae7e2799471691473fbacf4d7d9ad1a78a6342657984c6b1b832f66bb74d","8ebbde57937f3c221683b3c0c44222fc98c5f93ff3a2fe517c13a6ad31b166b7","bundles/CONF13_batch_0p75.rds","448b606a3613dc60888b397978f92a2d9bcdbfc82a5d5254e2397fd7f9167eb0",TRUE
"CONF13","CONF13_run_order_0p75",9,"run_order",0.75,450,225,225,0,0.807228273457497,0.807228273457497,0.818177221110624,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,10.3456408176762,2.65824363970838,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","b2e045273594a1c640a6325636e113c3c85c459a63b8b63b2c5491fdc61ff748","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","2f5dc70f0959f1ea22f46117f0ff170ca884885d75f798d64cde935028d1799a","a028c18ccbdda112a8a10f65a3b297dcdf23310ede8987b42478fa3d4f03a324","8aa8e2b2b4b048a3f274d4343cc8fb15b0997d50437bbffe9062c5f27e12ac72","bundles/CONF13_run_order_0p75.rds","a5bc7f3e3991ada405dd1e6ec422912e24f3f8e5468ad23dfdf09054b46ffcfa",TRUE
"CONF13","CONF13_joint_0p75",10,"joint",0.75,450,225,225,0.675789433199936,0.438556676699861,0.584299159337433,0.808767969221218,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,10.9609298977275,2.51590929528353,79,78.75,0.877777777777778,79,78.75,0.877777777777778,45,45,0.5,11,11.25,0.122222222222222,11,11.25,0.122222222222222,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","379151400c6131f3b8d2e271134c2161b309db8cec087cda5e803ec6f79ba3b1","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","06a5bb93ec5d23c9320a4f50b83a1a4cfa3eedbd8f7adb465c4a6bec380455f8","13967b9a5bf9f3599c04d4671c95bb225701cdb2ad0559ccc41a8318da86afd5","b388278f97b8886eaa78100eb236f8e33b3e8eec2aa93db4470764a9c1892763","bundles/CONF13_joint_0p75.rds","ea669c66bf20230b018cf95554934b3588a457bf8d413043cb8014a59eca5853",TRUE
"CONF13","CONF13_batch_0p90",11,"batch",0.9,450,225,225,0.814922551799923,0.0149692643695096,0.0711894111274198,0.199235596909944,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,10.5945272185294,2.61910740065869,86,85.5,0.955555555555556,86,85.5,0.955555555555556,45,45,0.5,4,4.5,0.0444444444444444,4,4.5,0.0444444444444444,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","d04be2fd426139c1236c8a8dc8b3945de507f7a86e20b14fc4273e258518bfd1","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","3f24220aad457554d02793f7fa326872c3b24b1589ae0b3e0b5b3d6c128cf9b8","0ae56c27bf4b083c7f24e0d3a6a4afc0be413c91e218f24a8073966109a3cb4c","ffe4b0c7d55e77665be50bcee95ec8873de2df9d4a96609418bc04c14562dbe3","bundles/CONF13_batch_0p90.rds","d8192e65551f70bf1cc0420d0a1ee36843266400f0eca0c8785827c77937187c",TRUE
"CONF13","CONF13_run_order_0p90",12,"run_order",0.9,450,225,225,0,0.856498537896568,0.856498537896568,0.85923577480985,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,11.8629195964656,2.31670656376757,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","effb3449bffdb23a54696692724ffbad6fa472f99636e8f5ab8e2eea6381bc63","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","c1e40dcea1c95bdc39cf67148bbc1bdf20cc1ec1376b852a407ec03ea2e34fa3","c74e75bff9d1b87bbda7963be445c88b50755406b252ce4f3a8dabe2f190c117","f5b8dde858ffbb2e5c1d6e83b562df118a021fdf89569e65f0cdcf25798a2983","bundles/CONF13_run_order_0p90.rds","a050eaa10305216de106ec050346d029c1108d021f37ab23ae56c677514decd9",TRUE
"CONF13","CONF13_joint_0p90",13,"joint",0.9,450,225,225,0.814922551799923,0.288864033004765,0.456733867971236,0.855814228668248,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,12.5578590155543,2.19991154626146,86,85.5,0.955555555555556,86,85.5,0.955555555555556,45,45,0.5,4,4.5,0.0444444444444444,4,4.5,0.0444444444444444,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","f1008feb909c45e2a3380834ff714a36c54d112896329777dd4b0a8a2a45234f","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","183d2e5af094ad06df70ae0abfeeff73e51a13c3b28d76a5356cb33ab27d3116","8d8b6cede0ce05fb9fa7bd9d9f9355c71d63a745aa33799ce7a1211f3b2e5d9e","3efca0a2f7bc74a6bc3b475d403307c0bb0719ca84a4561041921c79e7c1f531","bundles/CONF13_joint_0p90.rds","9879db8b412bcc06264cc47cc0eb2d54f44f1a019e9d48c995ab81b4ef541adb",TRUE
"CONF13","CONF13_batch_1p00",14,"batch",1,450,225,225,0.894427190999916,0.00436247133054279,0.0218123566527139,0.0218123566527139,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,13.4023802775916,2.06946873051671,90,90,1,90,90,1,45,45,0.5,0,0,0,0,0,0,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","b3beab42102ce62c502dfeeeab34253f2629d96ce4a89129237518922c9dea1e","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","648b2126366a4237152751f74e3c98853057f75ae886ae58f84ae906d408726e","9ede364b0d5bec3be96dafcb670c84ccc6a179a3bc75f1d6a3d682d5139bc0dd","45cd2b3ef8b832f85a985e5cc9317118e827f231f868f081d9d8699dc41febf2","bundles/CONF13_batch_1p00.rds","649d4ecd309a708918508760e989648c465749f8b1194834bab6d137c08c8bbf",TRUE
"CONF13","CONF13_run_order_1p00",15,"run_order",1,450,225,225,0,0.866078867093054,0.866078867093054,0.866078867093054,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,12.2571850578752,2.24189736854381,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,45,45,0.5,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","ba0c1442d4d62a9233128fe01db3c7cd1e94b86b3aff6270e47fe55a2f183242","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","151e736f4ffff3859ba33d8926cb6489fe36679c09345d5c02f9e25a780677da","b5b1292bb6df4623c7f7c495ea7435355c8d259c4d37e24b948f1cb5641d2be7","79d9907517587e4097ea6a8c9fedd81dd6992587f6dad4ee808cc39365bab206","bundles/CONF13_run_order_1p00.rds","af69a2fbf0202d7522582cb8ab7e9089d16d2feb543198e67024b489b63d77a9",TRUE
"CONF13","CONF13_joint_1p00",16,"joint",1,450,225,225,0.894427190999916,0.173215773418611,0.866078867093054,0.866078867093054,"~ phenotype + plate + within_plate_position_scaled",450,7,7,TRUE,14.8598036973637,1.86190902773352,90,90,1,90,90,1,45,45,0.5,0,0,0,0,0,0,50,100,0.35,FALSE,"sample_id;plate;order_in_plate;run_order;sample_type","e2452e8cba452fa669bc0202c76b7fc52f8d16e63ff273bbdac6c9ce5adfc3e7","995e11d72699211049056c63ee7c97768683793d8ea3ff37f6efd106da389046","20ec05ac004d7370e2ca7b65cc7e51c06b32ad637971524668f16ecfb90c2512","96aed95b4cb583d33603b5aede574b0e501f1609bc860a00b789c8b5277d014f","48eb72584e0ac2230084f1e1c1f3696c5ee96314a71d665fa8efaacb2610e64c","bf486353ff96e9f2677111e615ff4568e88063fa4a4f1e11a7755fe619e7dc94","b7d59407a3cef323480a5495fa633bc3f13c9a57381758413f92c01659087947","30b3f5a89a7651877a40a0a940a0ff942247bfdd96c755e20ba119ce29c6c7c3","5248fe3ef90d56ba283431b97f78545bf8e794fa9e46c560a4c827c1e2685ff8","7cff142c5fe29680f976164aaeec9a58f13e3959206ca99667c24baa31ebf9b9","1d24f34bcf9828bd8786043a3008e63388610c609ccf0d91446d58b3aee28761","42c4faa06cdfc1e85740bfc12e071419aacc57e2c0e00c058cc26500db0f1aea","e603bcce6917440154815513f72999abac89156dfd1f022289a53f095c5e4922","bundles/CONF13_joint_1p00.rds","6afada7a50042a1993bfdb974cf93edaed7dbad436c99c6146c6a2134ef83615",TRUE
