"confounding_type","level","method","metric","metric_direction","units","n","mean","sd","median","q1","q3","minimum","maximum"
"batch",0.9,"WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive","higher","log1p_effect_or_ratio",10,0.948024213475611,0.0149339919714879,0.95097177750464,0.938969532104602,0.955753222991296,0.917986831243354,0.968257434900311
"batch",0.9,"WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive","higher","log1p_effect_or_ratio",10,0.461669317479436,0.0140830947332342,0.465795851685855,0.448966755768237,0.472200540095124,0.442380224533801,0.481070097627105
"batch",0.9,"WiNN fixed default (no QC)","n_discoveries_bh_0p05","descriptive","count",10,103.6,1.50554530541816,103.5,103,104.75,101,106
"batch",0.9,"WiNN fixed default (no QC)","null_feature_false_positive_rate","lower","proportion",10,0.00488888888888889,0.00175291252832581,0.00444444444444444,0.00444444444444444,0.00666666666666667,0.00222222222222222,0.00666666666666667
"batch",0.9,"WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical","descriptive","weighted_R2",10,0.116401601167038,0.00412253883940677,0.11749358129774,0.11285916366008,0.118175810058419,0.111116767486514,0.124493019230087
"batch",0.9,"WiNN fixed default (no QC)","recovered_vs_injected_intercept","descriptive","log1p_effect_or_ratio",10,0.000118131694828186,0.000747499583274905,-0.000164456897260288,-0.000332948520094086,0.000540863129009303,-0.000672431709545512,0.00157580397479474
"batch",0.9,"WiNN fixed default (no QC)","recovered_vs_injected_slope","descriptive","log1p_effect_or_ratio",10,0.460701818334594,0.0110986101243631,0.459518399538349,0.451106893135826,0.468596928889174,0.44655910590813,0.476341951379312
"batch",0.9,"WiNN fixed default (no QC)","residual_ljung_box_median_statistic","lower","value",10,10.4455132880274,0.075087295193996,10.4748727374427,10.3897584445261,10.494692843311,10.3051056445714,10.5307283830148
"batch",0.9,"WiNN fixed default (no QC)","residual_ljung_box_profiles_significant","lower","count",10,35.9,8.92499610955409,36.5,28,43,24,48
"batch",0.9,"WiNN fixed default (no QC)","residual_ljung_box_profiles_tested","descriptive","count",10,5000,0,5000,5000,5000,5000,5000
"batch",0.9,"WiNN fixed default (no QC)","residual_ljung_box_proportion_significant","lower","proportion",10,0.00718,0.00178499922191082,0.0073,0.0056,0.0086,0.0048,0.0096
"batch",0.9,"WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance","lower","value",10,0.0208196840622227,0.00058333304580436,0.0209155156231751,0.0202974516363871,0.0211686621119848,0.0199738754805301,0.0217428277801582
"batch",0.9,"WiNN fixed default (no QC)","retained_features","higher","count",10,1000,0,1000,1000,1000,1000,1000
"batch",0.9,"WiNN fixed default (no QC)","retained_samples","higher","count",10,500,0,500,500,500,500,500
"batch",0.9,"WiNN fixed default (no QC)","runtime_sec","lower","seconds",10,7.9286,1.25590146464159,7.711,7.553,7.7625,6.853,11.33
"batch",0.9,"WiNN fixed default (no QC)","sign_concordance_responsive","higher","correlation_or_proportion",10,1,0,1,1,1,1,1
"batch",0.9,"WiNN fixed default (no QC)","true_positive_rate","higher","proportion",10,0.992,0.00632455532033676,0.99,0.99,0.9975,0.98,1
"batch",1,"Raw","batch_weighted_pc_r2_categorical","lower","weighted_R2",10,0.963196640818854,0.00169674843589828,0.963504549195157,0.962982249742627,0.964249606767862,0.960293912533272,0.965426332086705
"batch",1,"Raw","clean_feature_icc_a1_mean","higher","value",10,0.588179789041092,0.0101679240702707,0.587457812743974,0.584282974636604,0.591453703755224,0.575659999899363,0.611609962695601
"batch",1,"Raw","clean_feature_icc_a1_median","higher","value",10,0.561175006963423,0.0148811932938216,0.556745091142571,0.549285139627772,0.570857260186643,0.547182436632364,0.592885490352236
"batch",1,"Raw","clean_feature_profile_pearson_mean","higher","correlation_or_proportion",10,0.652049183349147,0.00844114995441763,0.651165502895122,0.648417522060128,0.655413354720251,0.641250151121365,0.67129886515079
"batch",1,"Raw","clean_feature_profile_pearson_median","higher","correlation_or_proportion",10,0.631729303246132,0.0110270000409924,0.627073334208456,0.624612718983882,0.638361112552531,0.620433757944564,0.654769523262759
"batch",1,"Raw","clean_log1p_rmse_study","lower","log1p_effect_or_ratio",10,0.292834018390797,0.0105307897046309,0.290740967466601,0.285892151000365,0.298726836258755,0.277665836248897,0.312250870218199
"batch",1,"Raw","clean_sample_profile_pearson_mean","higher","correlation_or_proportion",10,0.523436709243727,0.0134107787590036,0.525814188933377,0.515836009809493,0.531840397815386,0.498795846306547,0.542016422844885
"batch",1,"Raw","clean_sample_profile_pearson_median","higher","correlation_or_proportion",10,0.52379609467934,0.0132936451332152,0.525821004370308,0.514618207745267,0.533473269667577,0.500125966652503,0.543962694496537
"batch",1,"Raw","coefficient_pearson_vs_clean_all","higher","correlation_or_proportion",10,0.94983666553914,0.0140082328288294,0.950904329361357,0.947023574383308,0.959783422699041,0.916099605748527,0.964587810526121
"batch",1,"Raw","coefficient_pearson_vs_injected_all","higher","correlation_or_proportion",10,0.78574927608657,0.0138547371421181,0.785666699249041,0.781195468669367,0.792423905441252,0.755837479491101,0.804630478737793
"batch",1,"Raw","coefficient_pearson_vs_injected_responsive","higher","correlation_or_proportion",10,0.949269745450934,0.00727974493269116,0.9484910712826,0.945615628391555,0.953297524506959,0.938949400259428,0.962226029123586
"batch",1,"Raw","coefficient_spearman_vs_injected_all","higher","correlation_or_proportion",10,0.514556023036074,0.00263019040842451,0.514936142681043,0.512953386031495,0.515524944724762,0.509962819372233,0.518408705431907
"batch",1,"Raw","effect_rmse_vs_clean_all","lower","log1p_effect_or_ratio",10,0.0217323379626667,0.00308919943163305,0.020975894371386,0.0197609243784604,0.0233839224043453,0.0178536605192443,0.0286354999352672
"batch",1,"Raw","effect_rmse_vs_clean_responsive","lower","log1p_effect_or_ratio",10,0.043873180486929,0.00253082341053562,0.0441823853345281,0.0424330520860069,0.0457312006629146,0.0391211169230426,0.0469045365406198
"batch",1,"Raw","effect_rmse_vs_injected_all","lower","log1p_effect_or_ratio",10,0.070593282338661,0.0016187928029702,0.0706941392073865,0.0692826796902396,0.0713924502393941,0.0681808839927484,0.0734964059420861
"batch",1,"Raw","effect_rmse_vs_injected_responsive","lower","log1p_effect_or_ratio",10,0.185825427515064,0.00581846790475173,0.186124574606432,0.181469315088726,0.190372192314364,0.177536127411527,0.193821902687789
"batch",1,"Raw","empirical_fdr","lower","proportion",10,0.0776419898832042,0.0419347970111917,0.068586928442263,0.0503491237677985,0.100724160631995,0.0135135135135135,0.15625
"batch",1,"Raw","heldout_qc_cv_mean","lower","percent",10,45.0597600994383,1.53042582846134,45.0352604685855,44.4957932030212,45.7658105795252,41.7869793310591,47.5743078003657
"batch",1,"Raw","heldout_qc_cv_median","lower","percent",10,43.1285374452415,1.15235773966691,43.0465100896214,42.8834385537773,43.7700221821417,40.8705214279567,45.1702966110176
"batch",1,"Raw","heldout_qc_cv_sd","lower","percent",10,31.1325078981167,1.32582917054224,31.0479118817121,30.0806759827216,32.0118674190209,29.2418695091346,33.4699193369408
"batch",1,"Raw","median_attenuation_ratio_clean_responsive","higher","log1p_effect_or_ratio",10,0.997063993103449,0.00764628102221641,1,0.995163359475899,1,0.978515944682368,1.00797435551299
"batch",1,"Raw","median_attenuation_ratio_injected_responsive","higher","log1p_effect_or_ratio",10,0.486367002026156,0.0256984478614482,0.482271541329375,0.476830132950723,0.502394519211977,0.447387918316781,0.525455199167458
"batch",1,"Raw","n_discoveries_bh_0p05","descriptive","count",10,89.8,8.71524845059253,91.5,84.25,97.5,74,99
"batch",1,"Raw","null_feature_false_positive_rate","lower","proportion",10,0.008,0.00470822180209503,0.00666666666666667,0.00472222222222222,0.0108333333333333,0.00111111111111111,0.0166666666666667
"batch",1,"Raw","phenotype_weighted_pc_r2_categorical","descriptive","weighted_R2",10,0.205006348814257,0.00646646221947377,0.205542461489693,0.199731838944192,0.208335580482031,0.195306048781313,0.214117459943557
"batch",1,"Raw","recovered_vs_injected_intercept","descriptive","log1p_effect_or_ratio",10,8.38816061742008e-05,0.00101908006650428,-4.91314595720747e-05,-0.000465780135695872,0.000919583235431631,-0.00165161860777999,0.00151336784168664
"batch",1,"Raw","recovered_vs_injected_slope","descriptive","log1p_effect_or_ratio",10,0.495562844195581,0.0167875622023851,0.494201661446485,0.480989690706087,0.506999138233947,0.473351281546752,0.523213962506509
"batch",1,"Raw","residual_ljung_box_median_statistic","lower","value",10,11.5545427214944,0.151874677527581,11.5420861439416,11.4233024891957,11.6770353773792,11.3566524186614,11.8142021991073
"batch",1,"Raw","residual_ljung_box_profiles_significant","lower","count",10,1279.7,55.6857252803625,1258,1239.5,1323.75,1215,1376
"batch",1,"Raw","residual_ljung_box_profiles_tested","descriptive","count",10,5000,0,5000,5000,5000,5000,5000
"batch",1,"Raw","residual_ljung_box_proportion_significant","lower","proportion",10,0.25594,0.0111371450560725,0.2516,0.2479,0.26475,0.243,0.2752
"batch",1,"Raw","residual_run_order_gam_mean_deviance","lower","value",10,0.129724420374959,0.00482985862465458,0.129768401792182,0.126160049659256,0.132987790139989,0.122422250255079,0.138474558806303
"batch",1,"Raw","retained_features","higher","count",10,1000,0,1000,1000,1000,1000,1000
"batch",1,"Raw","retained_samples","higher","count",10,500,0,500,500,500,500,500
"batch",1,"Raw","runtime_sec","lower","seconds",10,0,0,0,0,0,0,0
"batch",1,"Raw","sign_concordance_responsive","higher","correlation_or_proportion",10,1,0,1,1,1,1,1
"batch",1,"Raw","true_positive_rate","higher","proportion",10,0.826,0.0623965811029205,0.835,0.795,0.8675,0.73,0.92
"batch",1,"WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical","lower","weighted_R2",10,0.0047671783571483,0.000546740567579181,0.00463734374319547,0.0044131395353323,0.00524637560596982,0.00400555162686916,0.00564810071513586
"batch",1,"WiNN fixed default (no QC)","clean_feature_icc_a1_mean","higher","value",10,0.91403687260236,0.00320419055413216,0.913199844605362,0.911989285067802,0.915400739703676,0.909603255901161,0.920550727898732
"batch",1,"WiNN fixed default (no QC)","clean_feature_icc_a1_median","higher","value",10,0.934223036388787,0.00243495654577493,0.934974563175183,0.93291790253966,0.935862363022731,0.929332930943195,0.937014237824669
"batch",1,"WiNN fixed default (no QC)","clean_feature_profile_pearson_mean","higher","correlation_or_proportion",10,0.938188317620155,0.00196172914988386,0.938250726773463,0.936582706166862,0.938731950538235,0.936185859974443,0.942804443346305
"batch",1,"WiNN fixed default (no QC)","clean_feature_profile_pearson_median","higher","correlation_or_proportion",10,0.94721179977807,0.00205554445618005,0.947564714346878,0.946466711070393,0.948481589621118,0.943566856826336,0.949759478361209
"batch",1,"WiNN fixed default (no QC)","clean_log1p_rmse_study","lower","log1p_effect_or_ratio",10,0.0767430179156432,0.00175177030484755,0.0767210553381308,0.0758296553117058,0.078083496787546,0.0735590395167414,0.0793261459117252
"batch",1,"WiNN fixed default (no QC)","clean_sample_profile_pearson_mean","higher","correlation_or_proportion",10,0.91506135701935,0.00354377605365255,0.91505255082059,0.912310161349079,0.916755159639165,0.910565201351813,0.921881402351969
"batch",1,"WiNN fixed default (no QC)","clean_sample_profile_pearson_median","higher","correlation_or_proportion",10,0.915571633790187,0.00342407110125326,0.915771121868414,0.913026926620085,0.917344598273726,0.911287872903829,0.922241586383125
"batch",1,"WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all","higher","correlation_or_proportion",10,0.967297020551779,0.00309813821966745,0.966181374934105,0.965017823150688,0.970174176859082,0.964206996663068,0.97179080127993
"batch",1,"WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all","higher","correlation_or_proportion",10,0.80169508303277,0.00812202464027468,0.805220637310037,0.793251455801175,0.808006823478281,0.790482057893554,0.810799983890438
"batch",1,"WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive","higher","correlation_or_proportion",10,0.953037357969757,0.00684317916644119,0.953462602374048,0.946374040211361,0.958914467242377,0.944818925928181,0.963422940567238
"batch",1,"WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all","higher","correlation_or_proportion",10,0.514579027394992,0.00288212658292229,0.515248344694921,0.514100865363209,0.516083622012756,0.507366613151555,0.517291350855919
"batch",1,"WiNN fixed default (no QC)","effect_rmse_vs_clean_all","lower","log1p_effect_or_ratio",10,0.0168914985426849,0.000844092897747549,0.0170193422528562,0.0161389230939077,0.0175217282937135,0.0156118560480035,0.0181144779465031
"batch",1,"WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive","lower","log1p_effect_or_ratio",10,0.0393107615429628,0.00350197492552366,0.0396424780479696,0.0373797726832934,0.0418661857504442,0.033886784533757,0.0445643678020007
"batch",1,"WiNN fixed default (no QC)","effect_rmse_vs_injected_all","lower","log1p_effect_or_ratio",10,0.0709016380856786,0.00121242809201412,0.0705416356548006,0.0699886148118759,0.0719341249644823,0.0694794594129799,0.0728181652905505
"batch",1,"WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive","lower","log1p_effect_or_ratio",10,0.196532489423646,0.00521691071981794,0.196350307314562,0.192393867061427,0.200770288605236,0.190198693465753,0.204435572117997
"batch",1,"WiNN fixed default (no QC)","empirical_fdr","lower","proportion",10,0.0612624476616483,0.0270157217665898,0.0638370118845501,0.0468559218559219,0.08,0.010752688172043,0.102040816326531
"batch",1,"WiNN fixed default (no QC)","heldout_qc_cv_mean","lower","percent",10,9.6259570514822,0.194019323798009,9.60962254812448,9.50950317563269,9.73852258128435,9.34748103966073,9.97083511400668
"batch",1,"WiNN fixed default (no QC)","heldout_qc_cv_median","lower","percent",10,8.63500935462011,0.288472655304097,8.54113760623014,8.49534788018139,8.84579744074934,8.1709980578518,9.04378449949591
"batch",1,"WiNN fixed default (no QC)","heldout_qc_cv_sd","lower","percent",10,6.80717808019805,0.158663884064028,6.80168865274165,6.67497206419505,6.87678309542241,6.63722663588185,7.08788440164677
"batch",1,"WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive","higher","log1p_effect_or_ratio",10,0.957162589404127,0.0207321210747301,0.959216229784812,0.95029977726413,0.972944663309314,0.923324750125243,0.983645178285932
"batch",1,"WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive","higher","log1p_effect_or_ratio",10,0.453829092923662,0.0186888873771905,0.45957009238181,0.440730914333851,0.468551792102307,0.422104492778905,0.474180426358018
"batch",1,"WiNN fixed default (no QC)","n_discoveries_bh_0p05","descriptive","count",10,94.2,4.51663591625449,94,91.5,97.5,86,100
"batch",1,"WiNN fixed default (no QC)","null_feature_false_positive_rate","lower","proportion",10,0.00644444444444444,0.0029536891907225,0.00666666666666667,0.00472222222222222,0.00861111111111111,0.00111111111111111,0.0111111111111111
"batch",1,"WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical","descriptive","weighted_R2",10,0.0615307754957901,0.00434534855536141,0.0621343126506149,0.0580216129524555,0.0639993556761151,0.0550414912818565,0.0690064295039832
"batch",1,"WiNN fixed default (no QC)","recovered_vs_injected_intercept","descriptive","log1p_effect_or_ratio",10,0.000140671616728602,0.000694642510911424,-1.95487365517197e-05,-0.000211598861790107,0.000753188821095333,-0.00109111652224079,0.00110524621757171
"batch",1,"WiNN fixed default (no QC)","recovered_vs_injected_slope","descriptive","log1p_effect_or_ratio",10,0.458020303369381,0.0142841925541818,0.45921485823921,0.447330210112624,0.468874172139234,0.435112215956346,0.476401696891726
"batch",1,"WiNN fixed default (no QC)","residual_ljung_box_median_statistic","lower","value",10,10.4509202933491,0.0833651131948248,10.4743745019514,10.3914714509812,10.52316403038,10.3167578043816,10.5440321484057
"batch",1,"WiNN fixed default (no QC)","residual_ljung_box_profiles_significant","lower","count",10,35.6,8.50098033562404,37,27.75,42.25,25,49
"batch",1,"WiNN fixed default (no QC)","residual_ljung_box_profiles_tested","descriptive","count",10,5000,0,5000,5000,5000,5000,5000
"batch",1,"WiNN fixed default (no QC)","residual_ljung_box_proportion_significant","lower","proportion",10,0.00712,0.00170019606712481,0.0074,0.00555,0.00845,0.005,0.0098
"batch",1,"WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance","lower","value",10,0.0207673528605081,0.00060383881818913,0.0208224709675627,0.0202780860741284,0.0211133800341804,0.0199317191281598,0.0217735734791109
"batch",1,"WiNN fixed default (no QC)","retained_features","higher","count",10,1000,0,1000,1000,1000,1000,1000
"batch",1,"WiNN fixed default (no QC)","retained_samples","higher","count",10,500,0,500,500,500,500,500
"batch",1,"WiNN fixed default (no QC)","runtime_sec","lower","seconds",10,7.0405,0.16768969358113,6.9985,6.9375,7.08675,6.828,7.426
"batch",1,"WiNN fixed default (no QC)","sign_concordance_responsive","higher","correlation_or_proportion",10,1,0,1,1,1,1,1
"batch",1,"WiNN fixed default (no QC)","true_positive_rate","higher","proportion",10,0.884,0.0427395211328656,0.885,0.87,0.92,0.79,0.93
"joint",0.25,"Raw","batch_weighted_pc_r2_categorical","lower","weighted_R2",10,0.960319357132206,0.0023214776528274,0.960672345651154,0.959430499348306,0.962058915832532,0.955406012024368,0.962686760003397
"joint",0.25,"Raw","clean_feature_icc_a1_mean","higher","value",10,0.588602270747508,0.0104028843661901,0.588060045489149,0.584714150668876,0.59153548864882,0.575666898377239,0.612406189848243
"joint",0.25,"Raw","clean_feature_icc_a1_median","higher","value",10,0.560149353733456,0.0148866781170451,0.556852622146834,0.54749148407999,0.570418270869663,0.544614485718036,0.589668951871372
"joint",0.25,"Raw","clean_feature_profile_pearson_mean","higher","correlation_or_proportion",10,0.652384470078127,0.0089229793467179,0.652245301720807,0.648752606666148,0.655209978800627,0.640905879197121,0.67254925328405
"joint",0.25,"Raw","clean_feature_profile_pearson_median","higher","correlation_or_proportion",10,0.628364953459203,0.01263259399009,0.62365849971293,0.620192725778809,0.635695812035049,0.615349356130429,0.655438618170125
"joint",0.25,"Raw","clean_log1p_rmse_study","lower","log1p_effect_or_ratio",10,0.292855510432829,0.0105213793620417,0.290644715930273,0.28577621333024,0.298890163368667,0.277837423038329,0.312126709590422
"joint",0.25,"Raw","clean_sample_profile_pearson_mean","higher","correlation_or_proportion",10,0.523561184581035,0.0137386258126777,0.525443093901205,0.516701864767401,0.532267723918132,0.497680489060341,0.543437928102285
"joint",0.25,"Raw","clean_sample_profile_pearson_median","higher","correlation_or_proportion",10,0.523975768748145,0.0131794789233656,0.525565326487401,0.515666513351652,0.532762053888814,0.499359571743991,0.544632905815117
"joint",0.25,"Raw","coefficient_pearson_vs_clean_all","higher","correlation_or_proportion",10,0.979174159049076,0.00479422052687798,0.980027449196903,0.976393806830265,0.983127093582331,0.97133564935572,0.984354276617682
"joint",0.25,"Raw","coefficient_pearson_vs_injected_all","higher","correlation_or_proportion",10,0.930134371237355,0.00546095324762328,0.930269385587396,0.925188495327548,0.934638533673755,0.922721137818341,0.936950078648738
"joint",0.25,"Raw","coefficient_pearson_vs_injected_responsive","higher","correlation_or_proportion",10,0.992527145702377,0.00103310347790878,0.992612193539244,0.99178369358451,0.993383177227216,0.990905333870596,0.993968113904816
"joint",0.25,"Raw","coefficient_spearman_vs_injected_all","higher","correlation_or_proportion",10,0.520336689798318,0,0.520336689798318,0.520336689798318,0.520336689798318,0.520336689798318,0.520336689798318
"joint",0.25,"Raw","effect_rmse_vs_clean_all","lower","log1p_effect_or_ratio",10,0.012035432800694,0.00144253563384576,0.0117961273706327,0.0108452086103785,0.012847497453975,0.010464121426445,0.0144328036564649
"joint",0.25,"Raw","effect_rmse_vs_clean_responsive","lower","log1p_effect_or_ratio",10,0.012027613752508,0.0022105430000644,0.0120338201279429,0.0102758965243321,0.0138961309265106,0.00873015759635207,0.0153404320995245
"joint",0.25,"Raw","effect_rmse_vs_injected_all","lower","log1p_effect_or_ratio",10,0.0594805480649489,0.000570230872382096,0.0593605655564405,0.0590883891625394,0.0599401420596323,0.0587732860189394,0.0603229814148607
"joint",0.25,"Raw","effect_rmse_vs_injected_responsive","lower","log1p_effect_or_ratio",10,0.176232177609527,0.00153676890225017,0.175950294657821,0.175387177844109,0.176562381193753,0.174448591367552,0.179345457934765
"joint",0.25,"Raw","empirical_fdr","lower","proportion",10,0.0769685761149604,0.037585692521548,0.0781648258283772,0.0429970972423803,0.113068900126422,0.029126213592233,0.12280701754386
"joint",0.25,"Raw","heldout_qc_cv_mean","lower","percent",10,45.0597600994383,1.53042582846134,45.0352604685855,44.4957932030212,45.7658105795252,41.7869793310591,47.5743078003657
"joint",0.25,"Raw","heldout_qc_cv_median","lower","percent",10,43.1285374452415,1.15235773966691,43.0465100896214,42.8834385537773,43.7700221821417,40.8705214279567,45.1702966110176
"joint",0.25,"Raw","heldout_qc_cv_sd","lower","percent",10,31.1325078981167,1.32582917054224,31.0479118817121,30.0806759827216,32.0118674190209,29.2418695091346,33.4699193369408
"joint",0.25,"Raw","median_attenuation_ratio_clean_responsive","higher","log1p_effect_or_ratio",10,0.999526282550255,0.00255757098843555,1,0.999122465292503,1,0.994117185803497,1.00448804754033
"joint",0.25,"Raw","median_attenuation_ratio_injected_responsive","higher","log1p_effect_or_ratio",10,0.503279103263072,0.00940446391863743,0.501472232748976,0.499737604363378,0.508958788147453,0.486088688503014,0.517467457802733
"joint",0.25,"Raw","n_discoveries_bh_0p05","descriptive","count",10,108.5,4.40328160454097,108.5,104.5,112.75,103,114
"joint",0.25,"Raw","null_feature_false_positive_rate","lower","proportion",10,0.00944444444444444,0.00489253511615663,0.00944444444444444,0.005,0.0141666666666666,0.00333333333333333,0.0155555555555556
"joint",0.25,"Raw","phenotype_weighted_pc_r2_categorical","descriptive","weighted_R2",10,0.0264913155442459,0.00495585030660294,0.028346293373858,0.0240109402804558,0.0295342370286394,0.0154020744979505,0.0326728996605168
"joint",0.25,"Raw","recovered_vs_injected_intercept","descriptive","log1p_effect_or_ratio",10,-5.77087963515735e-05,0.000964812110102889,-1.86434616023664e-05,-0.000760137098120344,0.000487037126256365,-0.00148449103965968,0.00158291165402831
"joint",0.25,"Raw","recovered_vs_injected_slope","descriptive","log1p_effect_or_ratio",10,0.500276327892681,0.00423702666054478,0.500755024234157,0.49919111101961,0.502356544277352,0.491982817675168,0.505969579523874
"joint",0.25,"Raw","residual_ljung_box_median_statistic","lower","value",10,11.5877624804707,0.150028799890588,11.5675010251633,11.4595821332701,11.7209973021329,11.3907999874646,11.8072091024563
"joint",0.25,"Raw","residual_ljung_box_profiles_significant","lower","count",10,1282.4,57.4208634170156,1264.5,1238,1315.5,1216,1385
"joint",0.25,"Raw","residual_ljung_box_profiles_tested","descriptive","count",10,5000,0,5000,5000,5000,5000,5000
"joint",0.25,"Raw","residual_ljung_box_proportion_significant","lower","proportion",10,0.25648,0.0114841726834031,0.2529,0.2476,0.2631,0.2432,0.277
"joint",0.25,"Raw","residual_run_order_gam_mean_deviance","lower","value",10,0.131718556812488,0.00455653138031788,0.131724452488988,0.128644960411076,0.134977677500263,0.124808550112724,0.139995801169175
"joint",0.25,"Raw","retained_features","higher","count",10,1000,0,1000,1000,1000,1000,1000
"joint",0.25,"Raw","retained_samples","higher","count",10,500,0,500,500,500,500,500
"joint",0.25,"Raw","runtime_sec","lower","seconds",10,0,0,0,0,0,0,0
"joint",0.25,"Raw","sign_concordance_responsive","higher","correlation_or_proportion",10,1,0,1,1,1,1,1
"joint",0.25,"Raw","true_positive_rate","higher","proportion",10,1,0,1,1,1,1,1
"joint",0.25,"WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical","lower","weighted_R2",10,0.00224474381107662,0.000497686308850941,0.0022010368014416,0.0018870874371262,0.00249874011603317,0.00168443795893635,0.00331117260796913
"joint",0.25,"WiNN fixed default (no QC)","clean_feature_icc_a1_mean","higher","value",10,0.920478116249518,0.00319449280351014,0.919746516358398,0.918328379311881,0.922164633218324,0.915814786846132,0.926723150466781
"joint",0.25,"WiNN fixed default (no QC)","clean_feature_icc_a1_median","higher","value",10,0.940981779068327,0.00245324328044214,0.941867599600071,0.938982872506422,0.942848440061747,0.937252314466409,0.943869659715218
"joint",0.25,"WiNN fixed default (no QC)","clean_feature_profile_pearson_mean","higher","correlation_or_proportion",10,0.944004653699064,0.00199762918331494,0.944186938427992,0.942367548708808,0.94472756420116,0.941852710827156,0.948544737220864
"joint",0.25,"WiNN fixed default (no QC)","clean_feature_profile_pearson_median","higher","correlation_or_proportion",10,0.952387781690158,0.00221338624196404,0.952836619587075,0.950892403705001,0.953961450065232,0.949130688187863,0.955407493540716
"joint",0.25,"WiNN fixed default (no QC)","clean_log1p_rmse_study","lower","log1p_effect_or_ratio",10,0.0739818316546012,0.00178780964049029,0.0741029323642785,0.0729296130883345,0.0752267978992048,0.0707901343384799,0.0766003417025779
"joint",0.25,"WiNN fixed default (no QC)","clean_sample_profile_pearson_mean","higher","correlation_or_proportion",10,0.92225465892761,0.003467320875448,0.921828424695794,0.919904386572401,0.924210599595219,0.917914318768541,0.928777678783591
"joint",0.25,"WiNN fixed default (no QC)","clean_sample_profile_pearson_median","higher","correlation_or_proportion",10,0.923581712986596,0.00329712262078009,0.923411703473702,0.921527193891051,0.925285431988876,0.919364996231917,0.929846370105652
"joint",0.25,"WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all","higher","correlation_or_proportion",10,0.988527710438722,0.00160426559633398,0.988694095504293,0.987398534149091,0.98953622606595,0.985915945844319,0.991396037918586
"joint",0.25,"WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all","higher","correlation_or_proportion",10,0.938903309018634,0.00270785413697023,0.93842978753605,0.937218176480608,0.940212146069739,0.935439279650344,0.944182729623311
"joint",0.25,"WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive","higher","correlation_or_proportion",10,0.989127778049339,0.00138292382264202,0.988967364116719,0.988364578201442,0.990394027288612,0.986825666946198,0.990841119093113
"joint",0.25,"WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all","higher","correlation_or_proportion",10,0.520327926233016,2.41108671490312e-05,0.520336689798318,0.520336689798318,0.520336689798318,0.520260008601926,0.520336689798318
"joint",0.25,"WiNN fixed default (no QC)","effect_rmse_vs_clean_all","lower","log1p_effect_or_ratio",10,0.00974797980174485,0.000655048174048637,0.00980308648086671,0.00933310990072148,0.0101397760192159,0.00861162260052902,0.0107938109800879
"joint",0.25,"WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive","lower","log1p_effect_or_ratio",10,0.0233447984980404,0.00222171244889581,0.0230213789022726,0.0225443762019247,0.0249075375366477,0.0197226717710474,0.0265357267148738
"joint",0.25,"WiNN fixed default (no QC)","effect_rmse_vs_injected_all","lower","log1p_effect_or_ratio",10,0.0632010692305843,0.000794585387735855,0.0630975688507535,0.0626410671097294,0.0636341149442866,0.0620631547783671,0.064731376996728
"joint",0.25,"WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive","lower","log1p_effect_or_ratio",10,0.192645815003613,0.00260662971069297,0.192266770093167,0.190623347473351,0.194199749655702,0.18938842494429,0.19764980223052
"joint",0.25,"WiNN fixed default (no QC)","empirical_fdr","lower","proportion",10,0.0461605961679417,0.0239105797777942,0.0430402930402931,0.0314600448095594,0.0566037735849057,0.0099009900990099,0.0990990990990991
"joint",0.25,"WiNN fixed default (no QC)","heldout_qc_cv_mean","lower","percent",10,8.92716082016882,0.244429540075108,8.98378133031627,8.7330962222714,9.05631697763642,8.56466886672934,9.29780263940497
"joint",0.25,"WiNN fixed default (no QC)","heldout_qc_cv_median","lower","percent",10,8.07609355040019,0.270350599182286,8.15992148946846,7.87860462702975,8.20934612395021,7.67380820986286,8.43593564404619
"joint",0.25,"WiNN fixed default (no QC)","heldout_qc_cv_sd","lower","percent",10,6.36729404451965,0.172138651679571,6.37133513958106,6.3023639114956,6.47638326383663,6.05953803095875,6.66532596996429
